famID indID enrichment_value previously_genotyped_flag
42	4212	-0.374632	0
42	4213	-0.690743	0
42	4214	-0.626443	1
42	4215	-0.334988	0
42	4216	-0.698205	1
43	4301	-0.248429	0
43	4307	-0.179495	0
43	4311	-0.085974	1
43	4312	-0.134567	1
43	4314	0.271817	0
43	4316	0.876585	1
44	4401	0.545475	0
44	4402	0.061137	1
44	4403	0.200206	0
44	4404	0.523673	1
44	4407	-0.066863	1
44	4410	0.204916	0
44	4411	0.335678	1
44	4412	0.361631	0
44	4414	0.218705	0
44	4415	0.665280	0
45	4503	-0.520720	0
45	4504	-0.181133	0
45	4506	-0.278083	1
45	4507	-0.685143	0
45	4509	-0.739209	1
45	4510	-0.455430	1
45	4511	-0.450249	0
45	4513	-0.537067	0
45	4515	0.492614	0
45	4516	0.767507	0
46	4601	0.626275	0
46	4603	0.813703	0
46	4605	0.612494	1
46	4607	0.761184	0
46	4608	0.406387	0
46	4611	0.226587	1
46	4613	1.248016	1
46	4614	0.388849	0
46	4615	0.735377	0
46	4616	0.604079	1
47	4702	0.452351	1
47	4703	0.382503	0
47	4704	0.175094	1
47	4705	0.457600	0
47	4708	-0.068734	1
47	4709	0.294708	0
47	4710	0.223113	0
47	4711	0.226366	0
47	4714	0.412539	0
47	4715	0.139164	1
48	4803	0.301909	0
48	4805	0.341833	0
48	4806	-0.162765	1
48	4807	-0.219993	0
48	4808	-0.366124	0
48	4813	-0.321406	1
49	4902	0.026036	1
49	4904	0.190032	1
49	4905	-0.200714	1
49	4907	-0.479445	0
49	4908	0.154611	1
49	4912	0.043268	1
49	4913	-0.311212	0
50	5001	-0.343367	0
50	5002	-0.237722	0
50	5003	-0.254234	0
50	5004	-0.369596	0
50	5008	0.341986	0
50	5009	-0.206623	0
50	5010	-0.223518	1
50	5012	-0.428713	0
50	5013	-0.421006	0
50	5015	0.559328	0
50	5016	0.436562	0
51	5102	0.235809	0
51	5104	0.414056	0
51	5105	0.102079	1
51	5107	0.332066	0
51	5108	-0.172836	0
51	5110	-0.193095	1
51	5113	0.471631	0
51	5114	0.069034	1
51	5115	-0.179159	1
52	5201	0.719359	0
52	5202	-0.244125	0
52	5203	0.404865	0
52	5204	0.359000	1
52	5205	0.426319	1
52	5206	0.188087	0
52	5209	0.364960	1
52	5210	0.357528	0
52	5211	0.711079	0
52	5212	0.335003	0
52	5215	0.247835	1
52	5216	0.253392	0
53	5304	0.177511	1
53	5305	-0.190935	0
53	5308	0.038155	1
53	5309	0.221748	0
53	5310	0.201960	0
53	5311	0.274050	1
53	5312	0.275907	1
53	5313	0.402293	0
53	5315	-0.404229	0
54	5405	-0.243140	0
54	5408	-0.268657	0
54	5410	0.056534	1
54	5415	-0.625502	0
54	5416	-0.301268	0
55	5501	0.647837	0
55	5502	-0.326404	0
55	5503	0.324622	0
55	5506	-0.534903	0
55	5507	-0.748111	0
55	5508	0.281344	0
55	5510	-0.375269	1
55	5511	-0.295609	1
55	5512	-0.512926	1
55	5513	-0.379107	0
55	5514	0.299663	0
55	5515	0.375783	1
56	5606	-0.331311	0
56	5608	0.408356	0
56	5610	-0.167324	1
56	5611	-0.191763	1
56	5614	0.271521	1
56	5615	0.440509	1
56	5616	0.327375	0
57	5702	-0.314688	0
57	5703	-0.175076	0
57	5704	-0.461344	0
57	5706	-0.117922	1
57	5707	0.291853	0
57	5711	-0.167303	1
57	5714	-0.000908	1
57	5715	0.182029	0
58	5801	0.344855	0
58	5802	0.276912	0
58	5803	0.377683	0
58	5804	0.522551	0
58	5805	0.369152	1
58	5809	0.426632	0
58	5811	0.105021	1
58	5812	0.459046	0
58	5813	0.283690	0
58	5816	0.280273	0
59	5901	-0.225658	0
59	5902	-0.344557	0
59	5903	-0.306345	1
59	5904	-0.560352	1
59	5905	-0.403319	1
59	5906	0.547748	0
59	5907	-0.506609	0
59	5908	-0.553918	0
59	5910	0.318634	0
59	5912	-0.801287	0
59	5914	-0.165849	1
59	5915	-0.684444	0
59	5916	-0.568751	0
60	6003	0.472295	0
60	6004	0.327800	0
60	6010	0.470909	0
60	6011	0.422367	0
60	6012	0.324510	1
60	6013	0.031390	1
60	6014	-0.299312	0
61	6101	0.186068	0
61	6102	-0.380791	0
61	6103	-0.247411	0
61	6105	-0.188949	0
61	6107	-0.447093	1
61	6108	0.654828	1
61	6110	-0.262827	0
61	6112	-0.562018	0
61	6113	-0.622362	1
61	6114	0.668415	0
61	6115	0.434752	1
62	6201	0.063283	1
62	6202	0.300432	0
62	6204	0.447667	0
62	6206	-0.378460	0
62	6210	-0.328569	0
62	6211	-0.324883	0
62	6213	0.221556	1
62	6214	-0.429885	1
62	6215	-0.557174	0
63	6303	-0.382471	1
63	6304	0.148279	1
63	6305	-0.288460	0
63	6306	-0.266418	0
63	6307	-0.130152	1
63	6308	0.553310	0
63	6309	-0.518003	0
63	6310	-0.337129	1
63	6311	-0.391675	1
63	6312	-0.105595	1
63	6313	0.228785	0
63	6314	0.201975	0
63	6315	0.299282	0
63	6316	-0.190760	0
64	6401	0.107525	1
64	6407	0.567342	0
64	6408	-0.307484	0
64	6409	-0.219190	0
64	6412	0.773249	0
64	6413	0.346877	1
64	6414	-0.314185	0
64	6415	-0.346073	0
64	6416	-0.451582	1
65	6501	-0.549435	1
65	6502	-0.222185	0
65	6503	-0.484958	1
65	6504	-0.336648	1
65	6506	-0.327239	0
65	6509	-0.452751	0
65	6511	-0.350597	0
65	6513	-0.481864	0
65	6514	-0.527321	1
65	6516	-0.669193	0
